תאריך,סוג תנועת מלאי,מס. תעודה/חשבונית,"מק""ט",תאור מוצר,כמות (קניה/מכירה),"עלות ש""ח ליח' ק/מ","עלות ש""ח",מקור עלות,מס' לקוח,שם לקוח,מס' ספק,שם ספק,מחסן,איתור,"פק""ע/מנה",מהדורת מוצר,מהדורת עץ מוצר,יח' קניה/מכירה,כמות מפעל,יח' מפעל,עלות USD ליח' ק/מ,עלות USD,מטבע תנועה,למחסן,לאיתור,"למק""ט",תאור מוצר,"לפק""ע/מנה",מהדורת עץ מוצר,מסטטוס,לסטטוס,מפעולה/משטח,לפעולה/משטח,"עבור פק""ע","עבור מק""ט",תאור מוצר,עבור פעולה/משטח,מס. אריזות,קוד סוג אריזה,תאור סוג אריזה,חתימה,ת. חתימה
5/7/2025,קבלות סחורה מספק,GR25000742,14000365,בסיס יציקה+הארקה לעמוד מצלמה 12 מ' 4 ברגים,2,505.00,1010.00,קבלה למלאי,,,2030228,"מטלאור (עין איילה) בע""מ",,,0,,,יח',2,יח',140.79,281.57,"ש""ח",Main,0,14000365,בסיס יציקה+הארקה לעמוד מצלמה 12 מ' 4 ברגים,0,,Goods,Goods,,,,,,,0,,,alexg,5/7/25 16:06
5/7/2025,העברה בין מחסנים,WR25000932,14000366,"עמוד מתומן 12 מ' ""דגם ירושלים"" כולל פלטה 4 חורים",2,2616.84,5233.68,תנועה,,,,,Main,0,0,,,יח',2,יח',723.29,1446.57,"ש""ח",P193,0,14000366,"עמוד מתומן 12 מ' ""דגם ירושלים"" כולל פלטה 4 חורים",0,,Goods,Goods,,,,,,,0,,,alexg,5/7/25 16:11
5/7/2025,העברה בין מחסנים,WR25000932,14000365,בסיס יציקה+הארקה לעמוד מצלמה 12 מ' 4 ברגים,2,252.50,505.00,תנועה,,,,,Main,0,0,,,יח',2,יח',69.79,139.58,"ש""ח",P193,0,14000365,בסיס יציקה+הארקה לעמוד מצלמה 12 מ' 4 ברגים,0,,Goods,Goods,,,,,,,0,,,alexg,5/7/25 16:12
5/8/2025,העברה בין מחסנים,WR25000933,17000028,כבל 5X1.5 XLPE,35,2.02,70.70,תנועה,,,,,Main,0,0,,,יח',35,יח',0.56,19.71,"ש""ח",P026,0,17000028,כבל 5X1.5 XLPE,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 8:39
5/8/2025,קבלות סחורה מספק,GR25000743,25000126,נעל כבל 1.5 אדום טבעת 5.3 (100 יח' בשקית),3,10.29,30.87,קבלה למלאי,,,2030071,"ארכה בע""מ",,,0,,,יח',3,יח',2.88,8.63,"ש""ח",Main,0,25000126,נעל כבל 1.5 אדום טבעת 5.3 (100 יח' בשקית),0,,Goods,Goods,,,,,,,0,,,davids,5/8/25 9:15
5/8/2025,קבלות סחורה מספק,GR25000744,25000621,"פס דין לח""א  מחורץ נמוך",100,5.10,510.00,קבלה למלאי,,,2030071,"ארכה בע""מ",,,0,,,יח',100,יח',1.43,142.50,"ש""ח",Main,0,25000621,"פס דין לח""א  מחורץ נמוך",0,,Goods,Goods,,,,,,,0,,,davids,5/8/25 9:37
5/8/2025,קבלות סחורה מספק,GR25000744,19000307,תעלה מחורצת  25X60,100,7.76,776.00,קבלה למלאי,,,2030071,"ארכה בע""מ",,,0,,,יח',100,יח',2.17,216.82,"ש""ח",Main,0,19000307,תעלה מחורצת  25X60,0,,Goods,Goods,,,,,,,0,,,davids,5/8/25 9:37
5/8/2025,העברה בין מחסנים,WR25000934,33000040,"תקתקן אקוסטי 220V דגם ""מנורה""",10,1578.42,15784.20,תנועה,,,,,Main,0,0,,,יח',10,יח',440.04,4400.39,"ש""ח",P023,0,33000040,"תקתקן אקוסטי 220V דגם ""מנורה""",0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 10:17
5/8/2025,העברה בין מחסנים,WR25000935,26000148,תחנת עגינה אוניברסלית USB LEVEL ONE,1,310.00,310.00,תנועה,,,,,Main,0,0,,,יח',1,יח',86.42,86.42,"ש""ח",P188,0,26000148,תחנת עגינה אוניברסלית USB LEVEL ONE,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 10:24
5/8/2025,קבלות סחורה מספק,GR25000745,17000041,חוט חשמל גמיש 0.75 אדום,100,0.42,42.38,חשבונית,,,2030103,"ג.ברס שיווק (1983) בע""מ",,,0,,,יח',100,יח',0.12,11.87,"ש""ח",Main,0,17000041,חוט חשמל גמיש 0.75 אדום,0,,Goods,Goods,,,,,,,0,,,pazita,5/26/25 13:41
5/8/2025,קבלות סחורה מספק,GR25000745,17000155,חוט חשמל גמיש 0.75 שחור,100,0.42,42.37,חשבונית,,,2030103,"ג.ברס שיווק (1983) בע""מ",,,0,,,יח',100,יח',0.12,11.87,"ש""ח",Main,0,17000155,חוט חשמל גמיש 0.75 שחור,0,,Goods,Goods,,,,,,,0,,,pazita,5/26/25 13:41
5/8/2025,קבלות סחורה מספק,GR25000746,17000240,"חוט  חשמל 2.5 ממ""ר שחור גמיש",200,1.11,222.00,קבלה למלאי,,,2030103,"ג.ברס שיווק (1983) בע""מ",,,0,,,יח',200,יח',0.31,62.03,"ש""ח",Main,0,17000240,"חוט  חשמל 2.5 ממ""ר שחור גמיש",0,,Goods,Goods,,,,,,,0,,,pazita,5/26/25 13:41
5/8/2025,קבלות סחורה מספק,GR25000746,17000128,"חוט  חשמל 2.5 ממ""ר אדום גמיש",200,1.11,222.00,קבלה למלאי,,,2030103,"ג.ברס שיווק (1983) בע""מ",,,0,,,יח',200,יח',0.31,62.03,"ש""ח",Main,0,17000128,"חוט  חשמל 2.5 ממ""ר אדום גמיש",0,,Goods,Goods,,,,,,,0,,,pazita,5/26/25 13:41
5/8/2025,קבלות סחורה מספק,GR25000746,17000041,חוט חשמל גמיש 0.75 אדום,300,0.42,126.00,קבלה למלאי,,,2030103,"ג.ברס שיווק (1983) בע""מ",,,0,,,יח',300,יח',0.12,35.21,"ש""ח",Main,0,17000041,חוט חשמל גמיש 0.75 אדום,0,,Goods,Goods,,,,,,,0,,,pazita,5/26/25 13:41
5/8/2025,קבלות סחורה מספק,GR25000746,17000155,חוט חשמל גמיש 0.75 שחור,300,0.42,126.00,קבלה למלאי,,,2030103,"ג.ברס שיווק (1983) בע""מ",,,0,,,יח',300,יח',0.12,35.21,"ש""ח",Main,0,17000155,חוט חשמל גמיש 0.75 שחור,0,,Goods,Goods,,,,,,,0,,,pazita,5/26/25 13:41
5/8/2025,קבלות סחורה מספק,GR25000746,17000040,חוט חשמל גמיש 0.75 ירוק,200,0.42,84.00,קבלה למלאי,,,2030103,"ג.ברס שיווק (1983) בע""מ",,,0,,,יח',200,יח',0.12,23.47,"ש""ח",Main,0,17000040,חוט חשמל גמיש 0.75 ירוק,0,,Goods,Goods,,,,,,,0,,,pazita,5/26/25 13:41
5/8/2025,קבלות סחורה מספק,GR25000746,17000187,חוט חשמל גמיש 0.75 כתום,200,0.42,84.00,קבלה למלאי,,,2030103,"ג.ברס שיווק (1983) בע""מ",,,0,,,יח',200,יח',0.12,23.47,"ש""ח",Main,0,17000187,חוט חשמל גמיש 0.75 כתום,0,,Goods,Goods,,,,,,,0,,,pazita,5/26/25 13:41
5/8/2025,קבלות סחורה מספק,GR25000746,17000191,חוט חשמל גמיש 0.75 סגול,200,0.42,84.00,קבלה למלאי,,,2030103,"ג.ברס שיווק (1983) בע""מ",,,0,,,יח',200,יח',0.12,23.47,"ש""ח",Main,0,17000191,חוט חשמל גמיש 0.75 סגול,0,,Goods,Goods,,,,,,,0,,,pazita,5/26/25 13:41
5/8/2025,קבלות סחורה מספק,GR25000746,17000173,חוט חשמל 1.5 צ/י גמיש,300,0.67,201.00,קבלה למלאי,,,2030103,"ג.ברס שיווק (1983) בע""מ",,,0,,,יח',300,יח',0.19,56.16,"ש""ח",Main,0,17000173,חוט חשמל 1.5 צ/י גמיש,0,,Goods,Goods,,,,,,,0,,,pazita,5/26/25 13:41
5/8/2025,קבלות סחורה מספק,GR25000746,17000130,חוט חשמל 1.5 ממ''ר כחול גמיש,300,0.67,201.00,קבלה למלאי,,,2030103,"ג.ברס שיווק (1983) בע""מ",,,0,,,יח',300,יח',0.19,56.16,"ש""ח",Main,0,17000130,חוט חשמל 1.5 ממ''ר כחול גמיש,0,,Goods,Goods,,,,,,,0,,,pazita,5/26/25 13:41
5/8/2025,קבלות סחורה מספק,GR25000746,17000114,חוט חשמל 1.5 ממ''ר חום גמיש,300,0.67,201.00,קבלה למלאי,,,2030103,"ג.ברס שיווק (1983) בע""מ",,,0,,,יח',300,יח',0.19,56.16,"ש""ח",Main,0,17000114,חוט חשמל 1.5 ממ''ר חום גמיש,0,,Goods,Goods,,,,,,,0,,,pazita,5/26/25 13:41
5/8/2025,קבלות סחורה מספק,GR25000746,17000140,"חוט חשמל 2.5 ממ""ר חום גמיש",100,1.11,111.00,קבלה למלאי,,,2030103,"ג.ברס שיווק (1983) בע""מ",,,0,,,יח',100,יח',0.31,31.01,"ש""ח",Main,0,17000140,"חוט חשמל 2.5 ממ""ר חום גמיש",0,,Goods,Goods,,,,,,,0,,,pazita,5/26/25 13:41
5/8/2025,קבלות סחורה מספק,GR25000746,17000005,"חוט חשמל 2.5 ממ""ר כחול גמיש",100,1.11,111.00,קבלה למלאי,,,2030103,"ג.ברס שיווק (1983) בע""מ",,,0,,,יח',100,יח',0.31,31.01,"ש""ח",Main,0,17000005,"חוט חשמל 2.5 ממ""ר כחול גמיש",0,,Goods,Goods,,,,,,,0,,,pazita,5/26/25 13:41
5/8/2025,קבלות סחורה מספק,GR25000746,17000015,כבל פנדל 3X0.75,200,1.46,292.00,קבלה למלאי,,,2030103,"ג.ברס שיווק (1983) בע""מ",,,0,,,יח',200,יח',0.41,81.59,"ש""ח",Main,0,17000015,כבל פנדל 3X0.75,0,,Goods,Goods,,,,,,,0,,,pazita,5/26/25 13:41
5/8/2025,קבלות סחורה מספק,GR25000746,17000164,כבל פנדל 3X1.5,100,2.41,241.00,קבלה למלאי,,,2030103,"ג.ברס שיווק (1983) בע""מ",,,0,,,יח',100,יח',0.67,67.34,"ש""ח",Main,0,17000164,כבל פנדל 3X1.5,0,,Goods,Goods,,,,,,,0,,,pazita,5/26/25 13:41
5/8/2025,העברה בין מחסנים,WR25000936,11000119,FN BASIC ASSY / E (230V)  9586 134 01150 (בקר),1,3241.94,3241.94,תנועה,,,,,Main,0,0,,,יח',1,יח',903.80,903.80,"ש""ח",P049,0,11000119,FN BASIC ASSY / E (230V)  9586 134 01150 (בקר),0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:37
5/8/2025,העברה בין מחסנים,WR25000936,11000125,SUB RACK 3U/84TE (unassembled) 3522 759 96850,1,85.75,85.75,תנועה,,,,,Main,0,0,,,יח',1,יח',23.91,23.91,"ש""ח",P049,0,11000125,SUB RACK 3U/84TE (unassembled) 3522 759 96850,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:37
5/8/2025,העברה בין מחסנים,WR25000936,11000120,FN XLS-L EXT KIT (230V) 9586 134 08180,2,90.25,180.50,תנועה,,,,,Main,0,0,,,יח',2,יח',25.16,50.32,"ש""ח",P049,0,11000120,FN XLS-L EXT KIT (230V) 9586 134 08180,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:37
5/8/2025,העברה בין מחסנים,WR25000936,11000118,ASSY XLS12–L  (230V) 3522 704 73580 (LCM),5,990.84,4954.20,תנועה,,,,,Main,0,0,,,יח',5,יח',276.23,1381.15,"ש""ח",P049,0,11000118,ASSY XLS12–L  (230V) 3522 704 73580 (LCM),0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:37
5/8/2025,העברה בין מחסנים,WR25000936,11000122,XIO16 KIT 16 IN 16 OUT  9586 134 90060,4,641.14,2564.56,תנועה,,,,,Main,0,0,,,יח',4,יח',178.74,714.96,"ש""ח",P049,0,11000122,XIO16 KIT 16 IN 16 OUT  9586 134 90060,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:37
5/8/2025,העברה בין מחסנים,WR25000936,11000133,Backplane XDIO 3522 704 25050 (לוח אם לכרטיס IO),1,323.07,323.07,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',90.95,90.95,"ש""ח",P049,0,11000133,Backplane XDIO 3522 704 25050 (לוח אם לכרטיס IO),0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:37
5/8/2025,העברה בין מחסנים,WR25000936,11000121,XD16 KIT 8 CH PROTECTED  9587 134 90020,1,526.79,526.79,תנועה,,,,,Main,0,0,,,יח',1,יח',146.86,146.86,"ש""ח",P049,0,11000121,XD16 KIT 8 CH PROTECTED  9587 134 90020,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:37
5/8/2025,העברה בין מחסנים,WR25000936,11000131,מסך TFT 7'' MMI 4000 110 00110,1,838.20,838.20,תנועה,,,,,Main,0,0,,,יח',1,יח',233.68,233.68,"ש""ח",P049,0,11000131,מסך TFT 7'' MMI 4000 110 00110,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:37
5/8/2025,העברה בין מחסנים,WR25000936,26001046,כבל HDMI זכר זכר אורך 1 מטר,1,6.81,6.81,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',1.92,1.92,"ש""ח",P049,0,26001046,כבל HDMI זכר זכר אורך 1 מטר,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:37
5/8/2025,העברה בין מחסנים,WR25000936,26000862,כבל רשת 50 ס''מ CAT-6,2,1.23,2.46,תנועה,,,,,Main,0,0,,,יח',2,יח',0.35,0.69,"ש""ח",P049,0,26000862,כבל רשת 50 ס''מ CAT-6,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:37
5/8/2025,העברה בין מחסנים,WR25000936,11000138,ספק כח HDR-30-24,1,29.35,29.35,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',8.26,8.26,"ש""ח",P049,0,11000138,ספק כח HDR-30-24,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:37
5/8/2025,העברה בין מחסנים,WR25000936,11000139,ספק כח HDR-100-24N,1,85.95,85.95,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',24.20,24.20,"ש""ח",P049,0,11000139,ספק כח HDR-100-24N,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:37
5/8/2025,העברה בין מחסנים,WR25000936,19000976,פרספקט אקרילי חום שקוף 45-50לבקר PEEK,1,55.00,55.00,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',15.48,15.48,"ש""ח",P049,0,19000976,פרספקט אקרילי חום שקוף 45-50לבקר PEEK,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:37
5/8/2025,העברה בין מחסנים,WR25000936,19001204,פלסטיק שחור 485X128X3 מ''מ,2,7.50,15.00,"ממ""ן",,,,,Main,0,0,,,יח',2,יח',2.11,4.22,"ש""ח",P049,0,19001204,פלסטיק שחור 485X128X3 מ''מ,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:37
5/8/2025,העברה בין מחסנים,WR25000936,31000048,מסגרת לבקר דמבך/PEEK,1,200.00,200.00,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',56.31,56.31,"ש""ח",P049,0,31000048,מסגרת לבקר דמבך/PEEK,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:37
5/8/2025,העברה בין מחסנים,WR25000936,31000399,פח גב לארון מנגנון דלת צד ימין כולל זוויות,1,47.14,47.14,תנועה,,,,,Main,0,0,,,יח',1,יח',13.14,13.14,"ש""ח",P049,0,31000399,פח גב לארון מנגנון דלת צד ימין כולל זוויות,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:37
5/8/2025,העברה בין מחסנים,WR25000936,31000055,"תא ח""ח בארון פיברגלס",1,95.00,95.00,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',26.75,26.75,"ש""ח",P049,0,31000055,"תא ח""ח בארון פיברגלס",0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:37
5/8/2025,העברה בין מחסנים,WR25000936,13000022,"ארון  2/470   (1226X1136X470)תא ח""ח צד ימין",1,598.77,598.77,תנועה,,,,,Main,0,0,,,יח',1,יח',166.93,166.93,"ש""ח",P049,0,13000022,"ארון  2/470   (1226X1136X470)תא ח""ח צד ימין",0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:37
5/8/2025,העברה בין מחסנים,WR25000936,31000047,תא לתיק תוכניות,1,30.00,30.00,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',8.45,8.45,"ש""ח",P049,0,31000047,תא לתיק תוכניות,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:37
5/8/2025,העברה בין מחסנים,WR25000936,16000022,קופ' 150X110X70  410C5A,1,11.00,11.00,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',3.10,3.10,"ש""ח",P049,0,16000022,קופ' 150X110X70  410C5A,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:37
5/8/2025,העברה בין מחסנים,WR25000936,25000257,"גוף תאורה ""לייזר לד"" 30 ס''מ 5000K 4W",1,6.24,6.24,תנועה,,,,,Main,0,0,,,יח',1,יח',1.74,1.74,"ש""ח",P049,0,25000257,"גוף תאורה ""לייזר לד"" 30 ס''מ 5000K 4W",0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:37
5/8/2025,העברה בין מחסנים,WR25000936,25000351,פס השוואת פוטנצילים 4X4X200,1,14.25,14.25,תנועה,,,,,Main,0,0,,,יח',1,יח',3.97,3.97,"ש""ח",P049,0,25000351,פס השוואת פוטנצילים 4X4X200,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,31000043,סטופר לרמה של בקר דמבך,1,4.68,4.68,תנועה,,,,,Main,0,0,,,יח',1,יח',1.30,1.30,"ש""ח",P049,0,31000043,סטופר לרמה של בקר דמבך,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,31000049,"פלטת עץ תא ח""ח 370X800X17",1,31.68,31.68,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',8.92,8.92,"ש""ח",P049,0,31000049,"פלטת עץ תא ח""ח 370X800X17",0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,33000028,מנעול חצי צלינדר אחיד מתכוונן GELEM 40 מ''מ דלת ראשית מס' 1,2,54.00,108.00,תנועה,,,,,Main,0,0,,,יח',2,יח',15.06,30.11,"ש""ח",P049,0,33000028,מנעול חצי צלינדר אחיד מתכוונן GELEM 40 מ''מ דלת ראשית מס' 1,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,33000027,מנעול חצי צלינדר תא שוטר מס' 2,1,53.99,53.99,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',15.20,15.20,"ש""ח",P049,0,33000027,מנעול חצי צלינדר תא שוטר מס' 2,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,25000472,מבודד 2X16A,2,10.42,20.84,תנועה,,,,,Main,0,0,,,יח',2,יח',2.91,5.81,"ש""ח",P049,0,25000472,מבודד 2X16A,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,25000349,מהדק כניסה 35 ממר לפליז 8X6/10X8,1,5.80,5.80,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',1.63,1.63,"ש""ח",P049,0,25000349,מהדק כניסה 35 ממר לפליז 8X6/10X8,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,17000093,כבל גמיש אפור ממוספר  3X6,2,14.54,29.08,"ממ""ן",,,,,Main,0,0,,,יח',2,יח',4.09,8.18,"ש""ח",P049,0,17000093,כבל גמיש אפור ממוספר  3X6,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,16000210,קופסא D-24 ל 4 ח''א,1,26.02,26.02,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',7.33,7.33,"ש""ח",P049,0,16000210,קופסא D-24 ל 4 ח''א,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,25000243,תקע סייקון CEE 210306 3X16A,1,4.80,4.80,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',1.35,1.35,"ש""ח",P049,0,25000243,תקע סייקון CEE 210306 3X16A,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,25001120,מפ''ז מחליף 1-0-2 2X40A על פס דין HAGGER,1,98.34,98.34,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',27.41,27.41,"ש""ח",P049,0,25001120,מפ''ז מחליף 1-0-2 2X40A על פס דין HAGGER,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,25000008,ממסר פחת דגם 2P 40A 30MA  -A(צ'ינט),1,51.00,51.00,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',14.35,14.35,"ש""ח",P049,0,25000008,ממסר פחת דגם 2P 40A 30MA  -A(צ'ינט),0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,25000301,"מפ""ז 1X32A צ'ינט",2,16.90,33.80,"ממ""ן",,,,,Main,0,0,,,יח',2,יח',4.76,9.52,"ש""ח",P049,0,25000301,"מפ""ז 1X32A צ'ינט",0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,25000200,"ח""א  1X16A  6K (צ'ניט)",1,4.40,4.40,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',1.24,1.24,"ש""ח",P049,0,25000200,"ח""א  1X16A  6K (צ'ניט)",0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,25000013,"ח""א  1X10A   6K (צ'יניט)",1,1.99,1.99,תנועה,,,,,Main,0,0,,,יח',1,יח',0.55,0.55,"ש""ח",P049,0,25000013,"ח""א  1X10A   6K (צ'יניט)",0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,25000011,"ח""א   1X6A   6K(צ'ינט)",2,1.00,2.00,תנועה,,,,,Main,0,0,,,יח',2,יח',0.28,0.56,"ש""ח",P049,0,25000011,"ח""א   1X6A   6K(צ'ינט)",0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,25000077,קולט ברק  CHINT -15KA 40KA 1.2KV 1P,2,67.00,134.00,"ממ""ן",,,,,Main,0,0,,,יח',2,יח',18.86,37.72,"ש""ח",P049,0,25000077,קולט ברק  CHINT -15KA 40KA 1.2KV 1P,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,25000015,"ח""א דו פאזי 10KA C-40 (צ'ינט)",1,4.56,4.56,תנועה,,,,,Main,0,0,,,יח',1,יח',1.27,1.27,"ש""ח",P049,0,25000015,"ח""א דו פאזי 10KA C-40 (צ'ינט)",0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,25000121,ממסר 2 מגעים רחבים נשלפים 35.02+לד D.C.V24,1,15.00,15.00,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',4.22,4.22,"ש""ח",P049,0,25000121,ממסר 2 מגעים רחבים נשלפים 35.02+לד D.C.V24,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,25001049,בסיס ממסר 8 פינים מגעים רחבים 13F-2Z-C4,1,13.00,13.00,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',3.66,3.66,"ש""ח",P049,0,25001049,בסיס ממסר 8 פינים מגעים רחבים 13F-2Z-C4,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,25001314,פס צבירה 2X11 עד 125A,1,28.01,28.01,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',7.89,7.89,"ש""ח",P049,0,25001314,פס צבירה 2X11 עד 125A,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,31000042,מגש ל-220V  (ללא חיווט),2,26.00,52.00,"ממ""ן",,,,,Main,0,0,,,יח',2,יח',7.32,14.64,"ש""ח",P049,0,31000042,מגש ל-220V  (ללא חיווט),0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,31000245,פנל תא שוטר ירושלים,1,15.00,15.00,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',4.22,4.22,"ש""ח",P049,0,31000245,פנל תא שוטר ירושלים,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,19000160,מדבקה לתא שוטר ירושלים,1,16.21,16.21,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',4.56,4.56,"ש""ח",P049,0,19000160,מדבקה לתא שוטר ירושלים,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,25000310,מיקרו סוויץ 1307,2,14.00,28.00,"ממ""ן",,,,,Main,0,0,,,יח',2,יח',3.87,7.73,"ש""ח",P049,0,25000310,מיקרו סוויץ 1307,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,25000311,תושבת למיקרוסוויץ  דמבך,1,4.00,4.00,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',1.13,1.13,"ש""ח",P049,0,25000311,תושבת למיקרוסוויץ  דמבך,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,25001322,מהדק נתיך TB 4-HESI (5X20) I,100,1.47,147.00,תנועה,,,,,Main,0,0,,,יח',100,יח',0.41,40.98,"ש""ח",P049,0,25001322,מהדק נתיך TB 4-HESI (5X20) I,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,25001323,דופן למהדק נתיך D-TB 4-HESI,10,0.12,1.20,תנועה,,,,,Main,0,0,,,יח',10,יח',0.03,0.33,"ש""ח",P049,0,25001323,דופן למהדק נתיך D-TB 4-HESI,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,25001337,סימוניה למהדק נתיך TB 4-HESI  I UCT-TM6,20,0.87,17.40,תנועה,,,,,Main,0,0,,,יח',20,יח',0.24,4.85,"ש""ח",P049,0,25001337,סימוניה למהדק נתיך TB 4-HESI  I UCT-TM6,0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
5/8/2025,העברה בין מחסנים,WR25000936,25000289,מהדק  RK 6-10  (תפוז),1,2.70,2.70,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',0.76,0.76,"ש""ח",P049,0,25000289,מהדק  RK 6-10  (תפוז),0,,Goods,Goods,,,,,,,0,,,alexg,5/8/25 11:38
